1407084,Drama Thriller ,nm2003700 nm0731075 nm0191412 nm3464684 ,8/19/2010,nm0001708 ,English,USA France,A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder,,,
27893,Drama Family ,nm0000861 nm0182537 nm0807580 nm0452128 ,3/6/1936,nm0188669 ,English,USA,An American boy turns out to be the long-lost heir of a British fortune. He is sent to live with the cold and unsentimental lord who oversees the trust.,,,
373889,Adventure Family Fantasy Mystery ,nm0705356 nm0914612 nm0342488 nm0322407 ,7/11/2007,nm0946734 ,English,UK USA,With their warning about Lord Voldemort's return scoffed at,,,
248845,Comedy Drama Music Musical ,nm0593463 nm0794896 nm0871136 nm0514007 ,7/27/2001,nm0593463 ,English German,USA,A transsexual punk-rock girl from East Berlin tours the U.S. with her band as she tells her life story and follows the former lover/band-mate who stole her songs.,,,
1242432,Crime Horror Thriller ,nm1713632 nm0105226 nm0397110 nm0291881 ,1/20/2011,nm0003458 ,English,USA,A writer who is brutalized during her cabin retreat seeks revenge on her attackers,,,
104573,Crime Drama Thriller ,nm0004898 nm0000637 nm0394191 nm0435074 ,1/17/1992,nm0225416 ,English,USA,Juice is about 4 inner-city teens who get caught up in the pursuit of power and happiness,,,
1813609,Horror Thriller ,nm0042805 nm0045584 nm0122703 nm3938323 ,,nm0233078 ,English,USA,A small town is haunted by the twin daughters of a wrongfully convicted man. Young Jordan is sent down the path to who the real killer is only to find the killer is very close to her.,,,
94008,Action Crime Drama Romance Thriller ,nm0000297 nm0000211 nm0000966 nm0001583 ,10/9/1987,nm0000631 ,English,USA,A married New York cop falls for the socialite murder witness he's been assigned to protect.,,,
114558,Crime Drama Mystery Sci-Fi Thriller ,nm0000146 nm0000291 nm0000496 nm0001744 ,10/13/1995,nm0000941 ,English,USA,A former cop turned street-hustler accidentally uncovers a police conspiracy in 1999 Los Angeles.,,,
492956,Comedy Family Sport ,nm0425005 nm0001718 nm2202521 nm0761052 ,9/28/2007,nm0275698 ,English,USA,An NFL quarterback living the bachelor lifestyle discovers that he has a 8-year-old daughter from a previous relationship.,,,
1598828,Action Comedy Crime Romance Thriller ,nm0001337 nm0641816 nm0839326 nm0000491 ,1/27/2012,nm1455688 ,English,USA,Unemployed and newly-divorced Stephanie Plum lands a job at her cousin's bail-bond business,,,
48673,Romance Drama ,nm0000031 nm0106387 nm0592109 nm0569000 ,8/14/1955,nm0000180 ,English Italian,UK USA,A lonely American woman unexpectedly finds romance in Venice,,,
110074,Comedy ,nm0000209 nm0000056 nm0000492 nm0001164 ,3/11/1994,nm0001054 ,English,UK Germany USA,A naive business graduate is installed as president of a manufacturing company as part of a stock scam.,,,
479468,Documentary Biography Music ,nm0860219 nm0000136 nm2900465 nm2888626 ,12/19/2008,nm0316795 ,English,USA,A portrait of the late gonzo journalist Hunter S. Thompson.,,,
119428,Action Comedy Drama Romance ,nm0006795 nm0006433 nm0708095 nm0434318 ,2/7/1997,nm0223522 ,Hindi,India,Mrs. Malhotra (Reema Lagoo) is the mother of twins,,,
52969,Horror Sci-Fi ,nm0078940 nm0332141 nm0193411 nm0572741 ,4/6/1962,nm0446129 ,English Spanish,USA,On an isolated island,,,
3460152,Drama ,nm2854433 nm4461567 nm1436504 nm3057392 ,2014-09,nm2588618 ,Spanish,France Chile,Jorge is a tranquil,,,
120841,Action Horror Sci-Fi ,nm0000449 nm0000514 nm0001339 nm0932112 ,4/10/1998,nm0575389 ,English,USA,An astronaut gets infected with alien DNA during the first mission on Mars and runs amok on earth. Preston and Laura team up with a peaceful,,,
96251,Horror Sci-Fi ,nm0297872 nm0846630 nm0437099 nm0875354 ,7/1/1989,nm0875354 ,Japanese,Japan,"A strange man known only as the ""metal fetishist""",,,
2312890,Comedy Drama ,nm1063517 nm3433566 nm1075323 nm0528331 ,12/11/2013,nm0813561 ,English,USA,Rachel is a quick-witted and lovable stay-at-home mom. Frustrated with the realities of preschool auctions,,,
96257,Documentary Crime Mystery ,nm0011278 nm0364595 nm0741410 nm0425278 ,8/25/1988,nm0001554 ,English,USA,A film that successfully argued that a man was wrongly convicted for murder by a corrupt justice system in Dallas County,,,
96256,Horror Sci-Fi Thriller ,nm0684929 nm0202966 nm0001236 nm0002668 ,11/4/1988,nm0000118 ,English,USA,A drifter discovers a pair of sunglasses that allow him to wake up to the fact that aliens have taken over the Earth.,,,
990404,Drama ,nm2597353 nm2595487 nm2597010 nm2698343 ,2/27/2008,nm1023919 ,English,USA,Alejandro,,,
990407,Action Comedy Crime Sci-Fi Thriller ,nm0736622 nm1727100 nm0910607 nm0000139 ,1/14/2011,nm0327273 ,English Mandarin,USA,Following the death of his father,,,
2371287,Drama ,nm3823418 nm3360269 nm0077595 nm1536004 ,,nm2843043 ,English,USA,12-year-old Eli finds himself at summer CAMP.,,,
3107246,Fantasy Romance ,nm1951127 nm2011932 nm6019262 ,11/22/2013,nm1421754 ,Tamil Telugu Hindi Georgian Russian Uzbek Turkish,India,Two parallel love stories on two planets.,,,
428870,Drama Romance ,nm0432601 nm1162030 nm0656759 nm1348400 ,11/5/2004,nm0497565 ,Korean,South Korea,A Korean love story about a young couple's enduring love,,,
459666,Drama Romance ,nm0795517 nm0151654 nm2007323 nm0796054 ,10/27/2005,nm0396284 ,Mandarin Min Nan,France Taiwan,Three stories set in three times,,,
421528,Comedy Musical ,nm4235546 nm1014577 nm1248935 nm1923774 ,6/10/2005,nm0757749 ,English Spanish French,Spain France,A narcoleptic transvestite who yearns to become a transsexual dreams up elaborate musical numbers in which she's the star.,,,
109348,Comedy Crime Drama ,nm0000131 nm0001848 nm0000236 nm0001590 ,1/18/1995,nm0000095 ,English,USA,In 1920s New York,,,
271219,Comedy Drama Romance ,nm0000244 nm0822155 nm0544718 nm0407615 ,11/7/2002,nm0935095 ,English French,USA,Coming-of-age story about a 15-year-old boy,,,
2387513,Drama ,nm1183149 nm0928728 nm1482999 nm0010207 ,7/24/2014,nm0038093 ,Spanish English French,Venezuela Spain,Simon Bolivar fought over 100 battles against the Spanish Empire in South America. He rode over 70,,,
88889,Comedy Horror Thriller ,nm0000106 nm0000249 nm0454418 nm0573299 ,4/12/1985,nm0853546 ,English,USA,A stray cat is the linking element of three tales of suspense and horror.,,,
335245,Comedy Crime Thriller ,nm0000158 nm0005541 nm0355659 nm0799777 ,3/26/2004,nm0001053 nm0001054 ,English Vietnamese,USA,An eccentric,,,
93044,Action Thriller ,nm0000323 nm0000112 nm0000885 nm0001026 ,8/28/1987,nm0533334 ,English,UK,KGB agent Major Valeri Petrofsky has been reassigned at the request of the KGB Chairman for a secret...,,,
51378,Crime Drama Film-Noir Thriller ,nm0603402 nm0740067 nm0693560 nm0078112 ,1/29/1958,nm0001501 ,French German,France,A self-assured business man murders his employer,,,
910936,Action Comedy Crime ,nm0736622 nm0290556 nm0170550 nm1144419 ,8/6/2008,nm0337773 ,English Cantonese Korean,USA,A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witness his dealer's boss murder a competitor while trying to serve papers on him.,,,
84370,Comedy ,nm0000564 nm0513021 nm0363888 nm0004767 ,10/1/1982,nm0000907 ,English,USA,A dissolute matinee idol is slated to appear on a live TV variety show.,,,
816545,Comedy ,nm1099475 nm0001435 nm0000414 nm0852132 ,,nm1099475 ,English,USA,Inept Salman comes to help his sister-in-law tend to his holy terror nephews while Salman's brother is off fighting in Iraq...,,,
2002626,Drama ,nm1030205 nm1973760 nm5098302 nm0039604 ,4/21/2012,nm3410783 ,Japanese,Japan,,,,
369053,Drama Romance Thriller ,nm0929489 nm0001833 nm0635820 nm0912353 ,11/18/2005,nm0271501 ,English French,UK,A couple's marriage is complicated by the introduction of a third party.,,,
52893,Drama Romance ,nm0728938 nm0645402 nm6104526 nm0053289 ,5/16/1960,nm0720297 ,French Japanese English,France Japan,A French actress filming an anti-war film in Hiroshima has an affair with a married Japanese architect as they share their differing perspectives on war.,,,
466342,Comedy Romance ,nm0004989 nm0929609 nm0177639 nm0341176 ,2/17/2006,nm0783536 ,English,USA Switzerland,Spoof of romantic comedies which focuses on a man,,,
38787,Drama Film-Noir Romance Thriller ,nm0000026 nm0000006 nm0001647 nm0129894 ,9/6/1946,nm0000033 ,English French Portuguese,USA,A woman is asked to spy on a group of Nazi friends in South America. How far will she have to go to ingratiate herself with them?,,,
119079,Drama Romance ,nm0000146 nm0000239 nm0827170 nm0372176 ,11/19/1999,nm0276397 ,English French,UK USA,In the opulent St. Petersburg of the Empire period,,,
90887,Action Comedy Horror Sci-Fi Thriller ,nm0908914 nm0001826 nm0124100 nm0342241 ,4/11/1986,nm0378893 ,English,USA,A race of small,,,
90095,Comedy Drama Thriller ,nm0000483 nm0000254 nm0092184 nm0301556 ,11/6/1985,nm0000108 ,French,France,Fred is living in the Paris Metro system. He is blackmailing Helena,,,
109951,Comedy ,nm0000511 nm0000115 nm0671721 nm0001902 ,3/11/1994,nm0933505 ,English,USA,A former First Lady of the US wants a particular Secret Service agent to head her bodyguard detail,,,
395699,Action Comedy Drama Family Thriller ,nm0004874 nm0811242 nm1302735 nm0004951 ,3/4/2005,nm0788202 ,English Korean,Canada USA,Disgraced Navy SEAL Shane Wolfe is handed a new assignment: Protect the five Plummer kids from enemies of their recently deceased father -- a government scientist whose top-secret experiment remains in the kids' house.,,,
454776,Biography Drama History Romance ,nm0344435 nm0001215 nm0002091 nm0304801 ,2/23/2007,nm0000776 ,English,UK USA,The idealist William Wilberforce maneuvers his way through Parliament,,,
109303,Action Crime Drama Thriller ,nm0000313 nm0000169 nm0000751 nm0000978 ,7/1/1994,nm0394280 ,English Irish Gaelic,USA,An Irish bomber escapes from prison and targets a member of the Boston bomb squad.,,,
96054,Comedy Drama Musical ,nm0000401 nm0002064 nm0132896 nm0477425 ,2/12/1988,nm0000490 ,English,USA,A not so popular young man wants to pledge to a popular fraternity at his historically black college.,,,
83722,Drama Fantasy Horror Romance Thriller ,nm0000176 nm0000532 nm0001334 nm0001578 ,4/2/1982,nm0001707 ,English,USA,A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.,,,
128221,Comedy Horror ,nm0897715 nm0700803 nm0714805 nm0682582 ,12/20/1985,nm0661345 ,Italian,Italy,Fracchia is desperate: he has to sell a house within three days,,,
1412386,Comedy Drama ,nm0001132 nm0631490 nm0001749 nm0929489 ,5/25/2012,nm0006960 ,English Hindi,UK USA United Arab Emirates,British retirees travel to India to take up residence in what they believe is a newly restored hotel. Less luxurious than its advertisements,,,
1680045,Drama Romance ,nm0001838 nm0000179 nm0000164 nm0004936 ,7/25/2012,nm0576987 ,English German Arabic French Portuguese Russian Slovak,UK Austria France Brazil,A dramatic thriller that weaves together the stories of an array of people from disparate social backgrounds through their intersecting relationships.,,,
57603,Horror ,nm0580440 nm0019145 nm0000472 nm0198941 ,5/6/1964,nm0000878 ,Italian,Italy UK France,A trio of atmospheric horror tales about: A woman terrorized in her apartment by phone calls from an...,,,
2189356,Comedy Drama ,nm3302017 nm5374476 nm5087750 nm2812804 ,,nm5374476 ,English,USA,OCONOMOWOC is an absurd comedy about Lonnie Washington,,,
92214,Comedy Sport ,nm0000443 nm0001436 nm0001477 nm0324937 ,2/14/1986,nm0006916 ,English,USA,Molly is a high school track coach who knows just as much about football as anyone else on the planet...,,,
172726,Drama ,nm0713378 nm0001845 nm0206257 nm0722647 ,11/10/1999,nm0093271 ,English,USA,A group of teens is bent on improving the run-down conditions of their high-school.,,,
817538,Comedy ,nm0005562 nm0669681 nm1372713 nm2107837 ,3/21/2008,nm0109359 ,English,USA,Three kids hire a low-budget bodyguard to protect them from the playground bully.,,,
1352369,Crime Horror Thriller ,nm2789828 nm2937406 nm3258689 ,,nm1823283 ,Japanese,Japan,An unnamed doctor has always had everything he's ever wanted,,,
2848824,Comedy Drama Thriller ,nm0969428 nm0665555 nm1249116 nm0014081 ,7/26/2013,nm3125271 ,Hindi,India,Surviving family members and friends of a man who was conned by the cunning businessman Sabbarwahl string together a series of their own cons in an attempt to bring him down.,,,
2431576,Horror Thriller ,nm1368429 nm3182694 nm5032159 nm3065604 ,,nm2872263 ,English,USA,Hoping to find proof of the paranormal,,,
71431,Horror Sci-Fi ,nm0301785 nm0522590 nm0447913 nm0557167 ,6/1/1975,nm0336076 ,Italian Spanish,Italy Spain,A cop chases two hippies suspected of a series of Manson family-like murders; unbeknownst to him,,,
1935179,Drama ,nm0000190 nm4446467 nm5015107 nm0001731 ,5/10/2013,nm2158772 ,English,USA,Two young boys encounter a fugitive and form a pact to help him evade the vigilantes that are on his trail and to reunite him with his true love.,,,
258153,Comedy Drama Fantasy Romance Sci-Fi ,nm0000199 nm0001416 nm1212051 nm0758436 ,8/23/2002,nm0629272 ,English,USA,A producer's film is endangered when his star walks off,,,
3041334,Documentary ,nm5917464 nm5917465 nm0001669 ,6/28/2013,nm5790037 ,English,Australia,An extraordinary journey deep into space offering fresh insight into the origins and evolution of the universe.,,,
98453,Comedy Fantasy Romance ,nm0001477 nm0310248 nm0588679 nm0443268 ,4/28/1989,nm0907697 ,English,USA,Louise is not very popular at her highschool. Then she learns that she's descended from the witches of Salem and has inherited their powers...,,,
1529292,Biography Drama ,nm0004486 nm0314554 nm0687546 nm0652619 ,10/7/2010,nm0047047 ,Italian German,Germany Italy,,,,
445620,Crime Drama Thriller War ,nm1845700 nm1846124 nm0044073 nm2351360 ,9/7/2005,nm0009463 ,Arabic English,Occupied Palestinian Territory France Germany Netherlands Israel,Two childhood friends are recruited for a suicide bombing in Tel Aviv.,,,
98454,Crime Mystery Thriller ,nm0000587 nm0821734 nm0861639 nm0007042 ,1989-11,nm0083608 ,English,UK,Agatha Christie tale of 10 people invited to an isolated place only to find that an unseen person is killing them one by one. One of them?,,,
2011953,Drama ,nm0511892 nm2185539 nm0629855 nm2766807 ,7/27/2012,nm0755158 ,English Danish,USA,In Manhattan,,,
107808,Crime Drama Thriller ,nm0000126 nm0000142 nm0000368 nm0412901 ,11/24/1993,nm0000142 ,English,USA,A kidnapped boy strikes up a friendship with his captor: an escaped convict on the run from the law,,,
84096,Horror ,nm0001902 nm0001265 nm0565982 nm0057058 ,5/14/1982,nm0175430 ,English,USA Japan,A young American family moves to a House in Kyoto,,,
838221,Adventure Comedy Drama ,nm0005562 nm0004778 nm0005403 nm2496312 ,10/26/2007,nm0027572 ,English Hindi German Tibetan,USA,A year after their father's funeral,,,
92272,Drama Romance Sport ,nm0000507 nm0001269 nm0000664 nm0491590 ,1/31/1986,nm0548533 ,English,USA,A skilled young hockey prospect hoping to attract the attention of professional scouts is pressured...,,,
845046,Action Adventure Comedy Drama Family ,nm2389463 nm2401020 nm0828961 nm0934923 ,4/4/2008,nm1134029 ,English French,France UK Germany,During a long English summer in the early 1980s,,,
2960470,Documentary Family History Sport ,nm6282647 nm6282648 nm0018550 nm6282649 ,5/30/2014,nm0140754 ,English,USA,The passion of the riders and the soul of their machines.,,,
2595872,Comedy ,nm1747294 nm5440926 nm5440730 nm5441001 ,9/13/2012,nm1745426 ,Spanish,Dominican Republic,,,,
1667150,Comedy Romance ,nm0490489 nm0000084 nm1337123 nm5659500 ,2/3/2011,nm0155201 ,Chinese,China,After an accident,,,
299981,Action Adventure Fantasy Sci-Fi ,nm0001600 nm0720671 nm0813066 nm0935057 ,8/19/2007,nm0502577 ,English,UK Lithuania,Duncan MacLeod and his fellow Immortals quest to locate the Grail of their world.,,,
105477,Action Comedy ,nm0000230 nm0001268 nm0001851 nm0715953 ,2/21/1992,nm0006854 ,English,USA,A tough detective's mother comes to visit him and begins to meddle in his life and career.,,,
73650,Drama ,nm0093678 nm0145863 nm0704184 nm0885084 ,1/10/1976,nm0001596 ,Italian French German,Italy France,Four fascist libertines round up 9 teenages boys and girls and subject them to 120 days of physical,,,
1315981,Drama ,nm0000147 nm0000194 nm0328828 nm0396558 ,12/17/2009,nm1053530 ,English Spanish,USA,An English professor,,,
95758,Drama ,nm0155546 nm0271787 nm0351717 nm0150821 ,8/11/1988,nm0482595 ,Cantonese,Hong Kong,A young woman about to get married discovers all too late that her spouse has mafia connections,,,
492619,Comedy ,nm1144419 nm0078897 nm1828224 nm2109261 ,9/26/2008,nm2095817 ,English,USA,"An inept karate instructor struggles with marital troubles and an unhealthy obsession with fellow karate enthusiast Chuck ""The Truck"" Williams.",,,
27977,Comedy Drama ,nm0000122 nm0002104 nm0074788 nm0761866 ,2/25/1936,nm0000122 ,English,USA,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,,,
1822381,Documentary ,nm0235968 nm2253512 nm0414130 nm2326312 ,6/7/2013,nm1170261 nm1231174 ,English,USA,Before entire networks were built on populist personalities; before reality morphed into a TV genre; the masses fixated on a single,,,
2625030,Crime Thriller ,nm0497631 nm0158856 nm1058565 nm3663864 ,2/21/2013,nm4219902 ,Korean Mandarin,South Korea,Story about a conflict between the police and the mob through the eyes of an undercover cop.,,,
75016,Family Adventure Comedy Mystery Thriller ,nm0001811 nm0371040 nm0632368 nm0120926 ,7/9/1975,nm0829038 ,English,UK USA,"Lord Southmere escapes from China with a microfilm of the formula for the mysterious ""Lotus X""",,,
46280,Comedy Horror Musical Mystery ,nm0001509 nm0001471 nm0779507 nm0000544 ,4/27/1953,nm0550892 ,English,USA,Fleeing a murder charge,,,
93389,Biography Drama History ,nm0518821 nm0001040 nm0000564 nm0948078 ,4/15/1988,nm0000934 ,English Mandarin Japanese Russian,China Italy UK France,The story of the final Emperor of China.,,,
447166,Action Adventure Comedy Fantasy ,nm1391322 nm1834028 nm1831420 nm2723853 ,,nm1392106 ,English,USA,All Lodge wants is for his gaming group to finish their adventure. Unfortunately,,,
56931,Horror Sci-Fi ,nm0376915 nm0045996 nm0274865 nm0121588 ,1/29/1964,nm0494903 ,English Russian,UK,Scientists discovers that there are six children who each have an enormous intelligence. The children are flown to London to be studied...,,,
87909,Horror Mystery Thriller ,nm0000124 nm0000587 nm0630453 nm0034485 ,8/2/1985,nm0000783 ,Italian English German Swiss German Danish,Italy,A young girl,,,
1720215,Drama ,nm3499207 nm2242675 nm2564837 nm2116085 ,9/9/2011,nm0685333 ,Turkish,Turkey Greece,,,,
1247657,Comedy ,nm0777788 nm3177935 nm0045461 nm0823693 ,1/14/2010,nm0326558 ,German English,Germany USA,A young man from East Germany travels to San Francisco to search for his father,,,
1210819,Action Adventure Western ,nm0000136 nm2309517 nm0001209 nm0929489 ,7/3/2013,nm0893659 ,English North American Indian,USA,Native American warrior Tonto recounts the untold tales that transformed John Reid,,,
102798,Action Adventure Drama Romance ,nm0000126 nm0000151 nm0001512 nm0000225 ,6/14/1991,nm0721817 ,English,USA,When Robin and his Moorish companion come to England and the tyranny of the Sheriff of Nottingham,,,
64276,Drama ,nm0001228 nm0000454 nm0000197 nm0579234 ,6/26/1969,nm0000454 ,English Spanish,USA,Two counterculture bikers travel from Los Angeles to New Orleans in search of America.,,,
1853555,Comedy Drama ,nm1358539 nm1393354 nm2648358 nm2949677 ,,nm2648358 ,English,USA,Jennifer Carpenter,,,
1784458,Drama History ,nm0187651 nm1089135 nm0235451 nm4199630 ,12/14/2011,nm0575318 ,Dutch,Belgium,Germaine Debruycker is 18 when the workers at the Vieille Montagne factory,,,
82083,Horror Mystery Sci-Fi ,nm0400267 nm0384494 nm0949350 nm0949935 ,1/28/1981,nm0089177 ,English,USA,Something or someone is attacking people one by one on the beach. Some of them are mutilated,,,
1602617,Horror Thriller ,nm2433722 nm2766221 nm1326886 nm3262916 ,3/30/2012,nm1268987 ,English,Canada,Friends on a weekend excursion take a path into a forest that leads to death and destruction.,,,
117608,Comedy ,nm0000188 nm0000101 nm0367005 nm0000444 ,3/29/1996,nm0528718 ,English,USA,This movie is a remake of the hit series which starred,,,
244521,Comedy ,nm0000331 nm0000542 nm0000800 nm0001520 ,,nm0340037 ,English Romanian,Germany USA Romania,Henry Perkins,,,
1667838,Comedy Drama Romance ,nm1405359 nm2128238 nm1649721 nm1267095 ,7/2/2010,nm1159647 ,Hindi,India,Jay doesn't believe in love Stories,,,
2184287,Biography Drama Romance ,nm1002641 nm0115161 nm1405398 nm0193783 ,1/17/2014,nm0578757 ,English,UK,A true tale of love,,,
164334,Action Crime Mystery Thriller ,nm0000151 nm0000699 nm0005321 nm0048414 ,4/6/2001,nm0848414 ,English Russian,USA Germany Canada,A congressman's daughter under Secret Service protection is kidnapped from a private school by an insider who calls Det. Alex Cross,,,
50986,Drama ,nm0803705 nm0000761 nm0862026 nm0085038 ,6/22/1959,nm0000005 ,Swedish Latin,Sweden,After living a life marked by coldness,,,
154912,,nm0030533 nm0374974 nm0474850 nm4705433 ,,nm0030533 ,Hindi,India,,,,
125022,Comedy Crime Romance ,nm0000244 nm0001349 nm0000432 nm0000501 ,3/23/2001,nm0592400 ,English Russian,USA,A mother and daughter con team seduce and scam wealthy men.,,,
99817,Action Crime Drama Horror Sci-Fi Thriller ,nm0000185 nm0000903 nm0105280 nm0400117 ,9/28/1990,nm0062644 ,English,USA,Jack Caine (Dolph Lundgren) is a Houston vice cop who's forgotten the rule book. His self-appointed...,,,
41090,Comedy Drama Romance ,nm0000075 nm0000031 nm0391062 nm0263885 ,11/18/1949,nm0002030 ,English,USA,Domestic and professional tensions mount when a husband and wife work as opposing lawyers in a case involving a woman who shot her husband.,,,
1630564,Action Drama Thriller ,nm0000421 nm0000225 nm0167649 nm1256602 ,4/26/2011,nm0006860 ,English,Canada,A tough undercover cop inadvertently gets involved in a dangerous heroin ring when a young defector of the drug trade leaves his five year-old sister in his care.,,,
99810,Action Adventure Thriller ,nm0000125 nm0000285 nm0001277 nm0000554 ,3/2/1990,nm0001532 ,English Russian,USA,In 1984,,,
989000,Comedy Romance ,nm1058940 nm1337074 nm0570165 nm0526859 ,8/1/2008,nm1060915 ,English,USA,Broke and alone on New Year's Eve,,,
1823202,Drama ,nm0952143 nm3539338 nm3882544 nm0048080 ,4/20/2011,nm3142989 ,Russian,Russia,Siberia. Late autumn. In taiga,,,
80549,Biography Drama Music ,nm0000651 nm0000169 nm0375629 nm0101992 ,3/7/1980,nm0000776 ,English,USA,Biography of Loretta Lynn,,,
99818,Drama Comedy ,nm0529543 nm0164891 nm0171829 nm0100928 ,10/12/1990,nm0442454 ,English Finnish,Finland UK Germany Sweden France,After fifteen years' service,,,
480239,Drama Mystery Sci-Fi ,nm2279940 nm0101198 nm0550452 nm1346230 ,,nm0424035 ,English,USA,Railroad executive Dagny Taggart and steel mogul Henry Rearden form an alliance to fight the increasingly authoritarian government of the United States.,,,
118661,Action Adventure Sci-Fi Thriller ,nm0000146 nm0000235 nm0000125 nm0001495 ,8/14/1998,nm0154819 ,English,USA,Two British agents (John Steed and Emma Peel) team up to stop Sir August De Wynter from destroying the world with a weather changing machine.,,,
158350,Documentary ,nm0184150 ,1977-11,nm0184152 ,French,France,"On his ship ""Calypso",,,
2659374,Animation Comedy Sci-Fi ,nm0010383 nm0199381 nm0345536 nm0452795 ,4/11/2013,nm0199381 nm1729126 ,Russian,Russia,Aspiring young DJ Tolik and world-renowned cellist Vladimir Chizhov meet a barefoot man on a busy Moscow street...,,,
2186685,Documentary Biography History ,nm5791129 nm3590214 nm0204171 nm5791131 ,2014-09,nm0663101 ,English,USA UK,This film tells the compelling story of an extraordinary woman's journey from her birth in a paper thin...,,,
116231,Crime Drama Thriller ,nm0784038 nm0951309 nm0784039 nm0758487 ,11/29/1996,nm0877078 ,Turkish,Turkey,The epic adventures of the legendary Baran the Bandit following his release from prison. After serving 35 years...,,,
116233,Comedy Short ,nm0845141 nm0022134 nm0167962 nm2195004 ,11/16/1996,nm0294379 ,Spanish,Spain,Antonio and Concha,,,
1259573,Crime Drama Mystery Thriller ,nm0607375 nm3380480 nm0907614 nm0233215 ,11/11/2009,nm0875793 ,English,UK,The seemingly untouchable,,,
2229842,Adventure Thriller ,nm0712546 nm3901368 nm3867591 nm3601359 ,1/4/2013,nm2024446 ,Hindi,India,A couple live a mediocre life and are thrilled to have won an exotic vacation to Fiji & their excitement...,,,
338013,Drama Romance Sci-Fi ,nm0000120 nm0000701 nm0929489 nm0004423 ,3/19/2004,nm0327273 ,English,USA,A couple undergo a procedure to erase each other from their memories when their relationship turns sour,,,
1520323,Documentary ,,8/21/2010,nm0393559 ,Dutch English Spanish,Netherlands,In 2003 an optimistic start was made on the renovation of the Rijksmuseum in Amsterdam. The Netherlands...,,,
274117,Crime Drama Romance Thriller ,nm0001993 nm0222922 nm0332709 nm0674702 ,10/17/2001,nm0002191 ,French,France,She is almost deaf and she lip-reads. He is an ex-convict. She wants to help him. He thinks no one can help except himself.,,,
1188113,Drama Thriller ,nm0614165 nm0680983 nm0000215 nm0524197 ,,nm1740888 ,,,,,,
2229848,Comedy Drama ,nm3773554 nm1413459 nm4450033 nm3966456 ,4/5/2013,nm0223522 ,Hindi,India,The lives of three roommates.,,,
31867,Crime Drama Film-Noir Thriller ,nm0000010 nm0000007 nm0485509 nm0313438 ,10/23/1939,nm0909825 ,English,USA,Three men attempt to make a living in Prohibitionist America after returning home from fighting together in World War I.,,,
2041488,Comedy Family ,nm2562621 nm2342402 nm0000902 nm1040365 ,8/24/2012,nm0925870 ,English,USA,A basketball star switches talent with a klutzy 16-year-old fan.,,,
1954470,Action Crime Drama Thriller ,nm0048075 nm3190246 nm1596350 nm0223606 ,8/2/2012,nm0440604 ,Hindi,India,A clash between Sultan (a Qureishi dacoit chief) and Shahid Khan (a Pathan who impersonates him) leads to the expulsion of Khan from Wasseypur,,,
46969,Crime Drama Mystery Thriller ,nm0409869 nm0540416 nm0137601 nm0012441 ,2/15/1955,nm0409869 nm0760170 ,English,USA,A man wrongly imprisoned for murder breaks out of jail. He wants to clear his name,,,
2059318,Mystery Sci-Fi Thriller ,nm4359584 nm3822030 nm2347587 nm4676694 ,,nm3450601 ,English,UK,Dr David Wright's emotional torment now prevents him from functioning as a therapist. The woman he has loved has vanished from his life 'forever'...,,,
106393,Action Crime Drama Thriller ,nm0000616 nm0722221 nm0001606 nm0343361 ,3/5/1993,nm0705675 ,English,USA,The Colosseum is the fighting arena owned by the champion Bracus. Now after the death of their friend,,,
97059,Horror ,nm0000304 nm0353624 nm0001148 nm0211337 ,,nm0638247 nm0839357 ,English,USA,The bodies at a cryogenic centre are defrosted by accident and turn into cannibalistic zombies.,,,
1591095,Horror Thriller ,nm0933940 nm0126284 nm1339223 nm0005417 ,4/1/2011,nm1490123 ,English,USA Canada,A family looks to prevent evil spirits from trapping their comatose child in a realm called The Further.,,,
133751,Horror Mystery Sci-Fi Thriller ,nm0108287 nm0245112 nm0364977 nm0001326 ,12/25/1998,nm0001675 ,English,USA,Students suspect that their teachers are aliens after bizarre occurances.,,,
1270286,Drama ,nm1357477 nm1670304 nm2647119 nm0189589 ,11/11/2010,nm0061982 ,English,USA,After a childhood friend's death,,,
298845,Drama ,nm0175916 nm0608090 nm0005023 nm0092961 ,10/31/2003,nm0006487 ,English Spanish Irish Gaelic,Ireland UK,An Irish immigrant family adjusts to life in the United States.,,,
1808691,Comedy Drama Romance ,nm1384721 nm1843960 nm2266787 nm1614701 ,2/23/2011,nm1384721 ,Turkish,Turkey,,,,
61452,Action Adventure Comedy Thriller ,nm0000057 nm0000634 nm0000266 nm0000080 ,4/28/1967,nm0346436 nm0400731 ,English French,UK USA,In an early spy spoof,,,
96913,Action Drama Sport Thriller ,nm0000616 nm0000469 nm0000476 nm0722221 ,11/10/1989,nm0705675 ,English,USA,A team from the United States is going to compete against Korea in a Tae Kwon Do tournament. The team consists of fighters from all over the country--can they overcome their rivalry and work together to win?,,,
104348,Drama ,nm0000199 nm0000493 nm0000285 nm0000273 ,10/2/1992,nm0001226 ,English,USA,An examination of the machinations behind the scenes at a real estate office.,,,
