0412019	Comedy Drama Mystery 	nm0000195 nm0001448 nm0000232 nm0000365 	2005-08-26	nm0000464 	English	USA France	As the extremely withdrawn Don Johnston is dumped by his latest woman, he receives an anonymous letter from a former lover informing him that he has a son who may be looking for him. A freelance sleuth neighbor moves Don to embark on a cross-country search for his old flames in search of answers.
0428856	Drama Mystery 	nm0512071 nm0222922 nm0023832 nm0320762 	2005-07-06	nm0141127 	French English Cantonese	France	Marc is sitting in his bath one morning and asks his wife, "how would you feel if I shaved off my mustache?" She doesn't think it's a great idea...
0100112	Comedy Drama Romance 	nm0734000 nm0302105 nm0078109 nm0156737 	1990-10-03	nm0496312 	French Arabic	France	Twelve-year-old Antoine falls profoundly in love with a voluptuous but suicidal hairdresser, a formative experience he never forgets...
0119114	Comedy Drama Romance Sport 	nm0000147 nm0312587 nm0014606 nm0345291 	1997-04-04	nm0262678 	English	UK	A romantic comedy about a man, a woman and a football team. Based on Nick Hornby's best selling autobiographical novel...
0277327	Action Adventure Drama War 	nm0079322 nm0127036 nm0467659 nm0579159 	2001-12-27	nm0554040 	German Russian	Germany	As prisoner of war Clemens Forell, a German soldier during WW II, is sentenced to a labor camp in far east Siberia...
0119116	Action Adventure Sci-Fi 	nm0000246 nm0000170 nm0000198 nm0000453 	1997-05-09	nm0000108 	English Swedish German	France	In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr Zorg at bay.
0115632	Biography Drama 	nm0942482 nm0000699 nm0001125 nm0001231 	1996-08-09	nm0773603 	English Spanish	USA	Basquiat tells the story of the meteoric rise of youthful artist Jean-Michel Basquiat. Starting out as a street artist...
0025330	Comedy Crime Drama Romance 	nm0000010 nm0000012 nm0420765 nm0003062 	1934-03-17	nm0002031 	English	USA	An unpolished racketeer, whose racket is finding heirs for unclaimed fortunes, affects ethics and tea-drinking manners to win back the sweetheart who now works for his seemingly upright competitor.
0066921	Crime Drama Sci-Fi 	nm0000532 nm0535861 nm0060988 nm0165049 	1972-02-02	nm0000040 	English	UK USA	In future Britain, charismatic delinquent Alex DeLarge is jailed and volunteers for an experimental aversion therapy developed by the government in an effort to solve society's crime problem - but not all goes according to plan.
1668200	Drama War 	nm0000218 nm3274621 nm0034390 nm0682692 	2011-07-22	nm0660707 	French English Italian German Yiddish	France	In modern-day Paris, a journalist finds her life becoming entwined with a young girl whose family was torn apart during the notorious Vel' d'Hiv Roundup in 1942.
1982882	Action Horror Sci-Fi 	nm0498517 nm4008100 nm2218213 nm1758026 	2012-07-14	nm1359237 	English	USA	Set in a not-too-distant future in which a synthetic blood substitute, dispensed by the Romanian government, allows humans and vampires to potentially co-exist.
1735839	Comedy Romance 	nm0493257 nm1592225 nm2989873 nm2306975 	2012-02-09	nm0803203 	English	Australia	Ben (Josh Lawson) is a twenty-something up and coming marketing guru who is invited to his old school to speak at a careers event...
0127357	Action Adventure Comedy Sci-Fi Thriller 	nm0000329 nm0274255 nm0945457 nm0806822 	1998-01-17	nm0150802 nm0000329 	English Cantonese Dutch	Hong Kong	A secret agent loses his memory after falling from a crashing helicopter. He is then chased by a number of other agency operatives, but he has no idea why.
1500512	Drama 	nm2082776 nm1854211 nm2291542 nm1591332 		nm1135014 	English	USA	Shakespeare's original lines from Romeo & Juliet are almost exclusively spoken in a military academy setting of his tale at which gay love blooms between two cadets.
0217894	Comedy 	nm0911320 nm0733929 nm0605007 nm0628079 		nm0222894 	English	USA	
0070959	Drama Thriller 	nm0598971 nm0759395 nm0368394 nm0916616 	1972-12-30	nm0002020 	French	France Italy West Germany	In Uruguay in the early 1970s, an official of the US Agency for International Development (a group used...
2549540	Animation Adventure Family Fantasy 	nm2516299 nm2829900 nm1462031 nm0586003 	2012-07-14	nm0951197 	Japanese	Japan	
0113492	Action Crime Sci-Fi Thriller 	nm0000230 nm0000800 nm0001705 nm0001638 	1995-06-30	nm0134176 	English	USA	In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.
2215285	Comedy Crime Drama 	nm1347153 nm0506405 nm0000612 nm0000792 	2012-06-29	nm1347153 	English	USA	A Wall Street investment banker who has been set up as the linchpin of his company's mob-backed Ponzi scheme is relocated with his family to Aunt Madea's southern home.
1654523	Mystery Romance Thriller 	nm0000460 nm0491259 nm1658935 nm0311476 	2013-12-06	nm0000806 	English	Germany Switzerland Portugal	Raimund Gregorius, a Swiss Professor, abandons his lectures and buttoned-down life to embark on a thrilling adventure that will take him on a journey to the very heart of himself.
1866249	Comedy Drama Romance 	nm0370035 nm0000166 nm0000513 nm1291227 	2012-11-16	nm0506802 	English	USA	A man in an iron lung who wishes to lose his virginity contacts a professional sex surrogate with the help of his therapist and priest.
0302436	Biography Drama History War 	nm0000619 nm0779084 nm0931404 nm0092639 	2003	nm0054954 	English	UK Germany	A recounting of the relationship between General Fairfax and Oliver Cromwell, as they try to cope with the consequences of deposing King Charles I.
1176727	Documentary 	nm2241665 nm4540382 nm4540032 nm4540086 	2009-06-12	nm1783716 	English	UK	Documentary filmmaker Rupert Murray examines the devastating effect that overfishing has had on the world's fish populations and argues that drastic action must be taken to reverse these trends.
0376105	Adventure Comedy Drama Family Sport 	nm0005260 nm0005450 nm0004879 nm0339304 	2005-01-14	nm0238865 	English	USA	An abandoned zebra (voice of Frankie Muniz) grows up believing he is a racehorse, and, with the help of his barnyard friends and a teenage girl (Hayden Panettiere), sets out to achieve his dream of racing with thoroughbreds.
0039595	Comedy Romance 	nm0000071 nm0943837 nm0808949 nm0817021 	1947-10-07	nm0920074 	English	USA	An opinion pollster finds a town which is a perfect mirror of U.S. opinions.
0066301	Adventure Western Romance War 	nm0000078 nm0729473 nm0642198 nm0001181 	1970-12-18	nm0001328 	English Spanish	USA	After the Civil War, Cord McNally searches for the traitor whose perfidy caused the defeat of McNally's unit and the loss of a close friend.
0124770	Animation Drama Mystery Sci-Fi Thriller 	nm0866697 nm0299192 nm0407495 nm0299401 	1993-08-07	nm0651900 	Japanese English German French	Japan	When a terrorist attack is blamed on the Air Force, Special Vehicle Unit 2 gets caught in the middle of a growing political conflict.
1658851	Biography Comedy Drama 	nm3960821 nm0358200 nm0698329 nm0832792 	2010-12-30	nm1237416 	English	UK	The ultimate nostalgia trip through everything edible in 1960's Britain.
0087507	Comedy Crime 	nm0000474 nm0685472 nm0000447 nm0822972 	1984-12-21	nm0002132 	English	USA	Set in the 1930's, an honest, goodhearted man is forced to turn to a life of crime to finance his neurotic mother's skyrocketing medical bills.
0446313	Action Crime Drama 	nm1488865 nm1284845 nm0944464 nm1785004 	2005-11-10	nm0496752 	Cantonese English	Hong Kong China USA	Interpol agents and gangsters battle in Hong Kong.
1462769	Comedy Drama Family Fantasy 	nm0004950 nm0249291 nm2640264 nm3843467 	2012-08-15	nm0373282 	English	USA	A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.
0780504	Crime Drama 	nm0331516 nm1659547 nm0186505 nm0000983 	2011-09-16	nm0716347 	English Spanish	USA	A mysterious Hollywood stuntman, mechanic and getaway driver lands himself in trouble when he helps out his neighbor.
2396566	Documentary Music 	nm0522306 nm0165749 nm1423952 nm3528523 	2013-11-28	nm1365879 	English	USA	Backup singers live in a world that lies just beyond the spotlight. Their voices bring harmony to the biggest bands in popular music, but we've had no idea who these singers are or what lives they lead, until now.
0036112	Drama Romance War 	nm0515193 nm0000039 nm0906932 nm0191745 	1945-05-04	nm0003836 nm0696247 	English French German	UK	From the Boer War through World War II, a soldier rises through the ranks in the British military.
0107286	Action Crime Thriller 	nm0000389 nm0000421 nm0001459 nm0001151 	1993-10-15	nm0394280 	English	USA Japan	Three friends on their way to a boxing match get caught in heavy traffic, so they take a shortcut in order to get their faster, unfortunately it leads to them witnessing a murder which leaves them running for their lives.
0903849	Documentary Comedy 	nm0004706 nm1630927 nm0040995 nm1889155 		nm0011689 	English	USA	HECKLER is a comedic feature documentary exploring the increasingly critical world we live in. After starring in a film that was critically bashed...
0041509	Comedy Musical Romance 	nm0001414 nm0805790 nm0060845 nm0006471 	1949-12-31	nm0467396 	English	USA	An illiterate stooge in a traveling medicine show wanders into a strange town and is picked up on a vagrancy charge...
0202559	Comedy Drama 	nm0037401 nm0089902 nm0132363 nm0175916 	2000-02-04	nm0276349 	English	Canada UK	Two twelve-year-old boys, Romeo and Gavin, undergo an extraordinary test of character and friendship when Morell...
0110395	Action Crime Thriller 	nm0004743 nm0000250 nm0168262 nm0001062 	1994-11-23	nm0848092 	English	USA	Watty has made a living out of robbing convenience stores, but after one of these job turned into murder by his partner...
0039294	Drama Romance 	nm0001076 nm0000763 nm0000020 nm0913095 	1947-12-25	nm0695937 	English	USA	Commercial artist Daisy Kenyon is involved with married lawyer Dan O'Mara, and hopes someday to marry him...
2515684	Short Action Comedy Horror 	nm2811914 nm5468368 nm4780396 nm2726915 		nm2725627 	English	Canada	A fake trailer about a mutated cop who cannot die and his struggles to stop the latest designer drug.
0280486	Action Adventure Comedy Thriller 	nm0000164 nm0001674 nm0001780 nm0532683 	2002-06-07	nm0001708 	English	USA Czech Republic	When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother.
0080749	Horror 	nm0000105 nm0000130 nm0001463 nm0002144 	1980-02-08	nm0000118 	English	USA	A Northern California fishing town, built 100 years ago over an ancient leper colony, becomes shrouded by a killer fog containing zombie-like ghosts seeking revenge for their deaths.
0075223	Action Comedy Crime Romance Thriller 	nm0000698 nm0001640 nm0001049 nm0001526 	1976-12-03	nm0002137 	English	USA	On a long-distance train trip, a man finds romance but also finds himself in danger of being killed, or at least pushed off the train.
0106519	Crime Drama 	nm0000199 nm0000576 nm0000542 nm0000491 	1993-11-10	nm0000361 	English Spanish	USA	A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.
0042208	Crime Film-Noir Drama 	nm0001330 nm0129894 nm0353405 nm0926235 	1950-05-23	nm0001379 	English German	USA	A major heist goes off as planned, until bad luck and double crosses cause everything to unravel.
0088979	Family Sci-Fi 	nm0002148 nm0571106 nm0907923 nm0131974 	1985-06-14	nm0934578 	English	UK USA	A young boy is found wandering without any memory of who he is. A family takes him in and begin to look for clues to help him find his way home...
0401085	Comedy Drama 	nm0194788 nm0343082 nm0698921 nm1588828 	2006-03-03	nm0885249 	English French German Spanish Polish	Canada	C.R.A.Z.Y. Extraordinary lives of ordinary people in search of love and happiness - that's the premise of "C.R.A.Z.Y", a family drama unlike any other.
0122136	Horror 	nm0620164 nm0652961 nm0766225 nm0869601 	1968-02-24	nm0793881 	Japanese	Japan	A woman and her daughter-in-law are raped and murdered by samurais during the time of civil war. Afterwards...
0115678	Drama 	nm0001724 nm0001804 nm0004711 nm0088745 	1996-09-20	nm0001714 nm0001804 	English Italian	USA	A failing Italian restaurant run by two brothers gambles on one special night to try to save the business.
1325004	Adventure Drama Fantasy Romance 	nm0829576 nm1500155 nm1210124 nm1882152 	2010-06-30	nm1720541 	English	USA	As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.
0110357	Animation Adventure Drama Family Musical 	nm0000111 nm0000460 nm0000469 nm0000155 	1994-06-24	nm0021249 nm0591450 	English Swahili Xhosa Zulu	USA	Lion cub and future king Simba searches for his identity. His eagerness to please others and penchant for testing his boundaries sometimes gets him into trouble.
0075143	Adventure Biography Drama History War 	nm1772638 nm0913307 nm0312072 nm0850193 		nm0002160 	Arabic English	Libya	The story of prophet "Muhammad" and the delivery of the message of God "Allah".
0066122	Comedy Drama Romance 	nm0038870 nm0609699 nm0901044 nm0761851 	1971	nm0804592 	English	UK West Germany	15-year-old Mike takes a job at the local swimming baths, where he becomes obsessed with an attractive young woman...
0265651	Crime Drama Mystery Thriller 	nm0000518 nm0779084 nm0372176 nm0935653 	2003-02-07	nm0146960 	English German Italian	Italy UK USA	Tom Ripley persuades a man to commit a murder for a large sum of money. The situation goes out of control, and that man must escape trouble.
0428649	Biography Comedy Romance 	nm0004354 nm2637802 nm0520495 nm2637416 		nm0004354 	English French German	USA	Autobiographical comedy about a recovering sex addict, about his obsession with prostitutes, and how that affected his relationships and his life altogether.
0066126	War Action Drama 	nm0810342 nm0357745 nm0730126 nm0767305 	1971-10-29	nm0823630 	English	USA	Hell's Angels vs. the Viet Cong!
0119115	Comedy 	nm0000092 nm0000130 nm0000177 nm0512305 	1997-01-24	nm0770961 nm0950000 	English	UK USA	Zookeepers struggle to deal with the policies of changing directors.
2064816	Drama 	nm1303433 nm1696711 nm2278458 nm0906226 	2013-02-28	nm1121180 	Hindi	India	As Ishaan, a music producer who has commitment issues with the women in his life, feels a connection with Gauri, his next-door neighbor, he begins to learn the importance of relationships.
0114578		nm0012863 nm0383092 nm0442754 nm0442709 		nm0840594 	Japanese	Japan	
1866931	Drama 	nm1030205 nm1973760 nm0847358 nm1779520 	2012-03-17	nm3410783 	Japanese	Japan	
0113497	Adventure Family Fantasy Thriller 	nm0000245 nm0000379 nm0001372 nm0404993 	1995-12-15	nm0002653 	English French	USA	When two kids find and play a magical board game, they release a man trapped for decades in it and a host of dangers that can only be stopped by finishing the game.
1596350	Action Comedy Romance 	nm0000702 nm1517976 nm0362766 nm0001709 	2012-02-17	nm0629334 	English German Japanese Serbian	USA	Two top CIA operatives wage an epic battle against one another after they discover they are dating the same woman.
0091059	Adventure Family Sci-Fi 	nm0186160 nm0000607 nm0001021 nm0002037 	1986-07-30	nm0459170 	English	USA Norway	In 1978, a boy is moved 8 years into the future and has an adventure with the alien ship that is responsible for that.
1002567	Drama Fantasy Horror Mystery Thriller 	nm1194092 nm1865097 nm2987479 nm1489270 	2007-12-27	nm1941507 	Korean	South Korea	After meeting an mysterious girl on an dark stretch of road, a young salesman is invited to a beautiful house with bizarre secrets and no way to escape.
0075147	Adventure Drama Romance 	nm0000125 nm0000030 nm0001727 nm0001321 	1976-04	nm0504513 	English	USA	Robin Hood, aging none too gracefully, returns exhausted from the Crusades to woo and win Maid Marian one last time.
0183449	Adventure Drama 	nm0286127 nm0337416 nm0818824 nm0164153 	1963-11-29	nm0659992 	Italian	Italy	Though Genghis Khan eventually sought peace with the West, his death in 1227 AD puts into power his three war-like sons: Sayan...
0075148	Drama Sport 	nm0000230 nm0001735 nm0949350 nm0001835 	1976-12-03	nm0000814 	English	USA	Rocky Balboa, a small-time boxer gets a supremely rare chance to fight the heavy-weight champion, Apollo Creed, in a bout in which he strives to go the distance for his self-respect.
0120434	Comedy 	nm0000331 nm0000350 nm0001642 nm0256121 	1997-02-14	nm0450387 	English	USA	In the fourth outing for the vacation franchise, the Griswolds have to survive Vegas fever when they go to Las Vegas for a fun family vacation.
0817225	Drama 	nm0161133 nm0814280 nm1594305 nm0453605 	2010-12-22	nm0496969 	Korean	South Korea	Sin-ae moves with her son Jun to Miryang, the town where her dead husband was born. As she tries to come to herself and set out on new foundations, another tragic event overturns her life.
0483719	Drama Horror Mystery Thriller 	nm1095324 nm0516181 nm0265189 nm3183109 		nm0750121 	English	UK	A descent into Hell is triggered when "Ex-Lord" Donald Brocklebank finds that he must leave Longleigh...
0117008	Comedy Fantasy 	nm0000362 nm0674231 nm0933798 nm0001110 	1996-08-02	nm0000362 	English	USA	Story of a wonderful little girl, who happens to be a genius, and her wonderful teacher vs. the worst parents ever and the worst school principal imaginable.
0295297	Adventure Family Fantasy Mystery 	nm0705356 nm0342488 nm0914612 nm0001321 	2002-11-15	nm0001060 	English	USA UK Germany	Harry ignores warnings not to return to Hogwarts, only to find the school plagued by a series of mysterious attacks and a strange voice haunting him.
0110057	Documentary Drama Sport 	nm0309637 nm0012932 nm0309558 nm0309548 	1994-10-14	nm0416945 	English	USA	A film following the lives of two inner-city Chicago boys who struggle to become college basketball players on the road to going professional.
0095730	Comedy 	nm0000206 nm0521753 nm0757854 nm0798534 	1988-04-15	nm0248054 	English Russian	USA	Winston Connelly wakes up in the middle of the night in an alley with no idea of how he got there. Nor...
3219310	Comedy Romance 	nm1333687 nm4389460 nm5115608 nm3561501 	2013-10-10	nm4260569 	Tamil	India	A boy finds his brothers in love with his girl.
0117002	Drama Horror Romance Thriller 	nm0000210 nm0000518 nm0170552 nm0002091 	1996-02-23	nm0001241 	English	USA UK	A housemaid falls in love with Dr. Jekyll and his darkly mysterious counterpart, Mr. Hyde.
0817228	Horror Thriller 	nm0004736 nm1632485 nm0266713 nm0535741 	2007-11-29	nm1317966 	English	New Zealand Netherlands Singapore	A young artist unknowingly plays a role in releasing a deadly spirit as he attempts to learn tatau, the Samoan tradition of tattooing.
0068935	Action Comedy Crime Drama Thriller 	nm0000045 nm0001569 nm0583963 nm0683793 	1972-12-30	nm0000045 	Mandarin Cantonese English Italian	Hong Kong	A man visits his relatives at their restaurant in Italy and has to help them defend against brutal gangsters harassing them.
0465494	Action Crime Drama Thriller 	nm0648249 nm0779084 nm1385871 nm0460694 	2007-11-21	nm1164755 	English Russian Serbo-Croatian	France USA	A gun-for-hire known only as Agent 47 hired by a group known only as 'The Organization' is ensnared in a political conspiracy, which finds him pursued by both Interpol and the Russian military as he treks across Russia and Eastern Europe.
0067217	Comedy Drama Mystery 	nm0001715 nm0001671 nm0400464 nm0246004 	1972-08-26	nm0002137 	English	USA	Horror/mystery in which an over-burdened doctor struggles to find meaning in his life while a murderer stalks the halls of his hospital.
0055895	Drama 	nm0000493 nm0001665 nm0001948 nm0001430 	1962-12-26	nm0001175 	English	USA	An alcoholic falls in love with and gets married to a young woman, whom he systematically addicts to booze so they can share his "passion" together.
0353240	Drama Romance 	nm1266058 nm1127373 nm0658943 nm1323423 	2003-03-22	nm1322156 	Indonesian	Indonesia	A woman with a dark past dedicates herself to taking care of multi-handicapped children. When a young musician comes into her life, she is forced to face her history, or it will destroy her future.
0102388	Drama Romance 	nm0001832 nm0002128 nm0834373 nm0000702 	1991-10-04	nm0612322 	English	USA	Rural Louisiana, summer of 1957, Elvis is King. At 14, Dani is coming of age. Her older sister is beautiful...
0472458	Drama Horror 	nm0490597 nm0504899 nm0000499 nm2013451 	2004-08-19	nm0150897 	Mandarin Cantonese	Hong Kong	In Hong Kong, Aunt Mei is a cook famous for her home-made rejuvenation dumplings, based on a millenarian...
0027133	Comedy Romance 	nm0000951 nm0268225 nm0307326 nm0001890 	1935-03-28	nm0258015 	English	USA	Angela Tritchell is the daughter of a tooth-paste manufacturer, Rufus K. Twitchell, who has monopolized...
1865573	Comedy Mystery Thriller 	nm0000555 nm0112871 nm1285324 nm0232278 	2012-12-07	nm0819527 	English	USA	On a stormy Saturday afternoon, six students from Crestview Academy begin to meet horrible fates as they serve out their detentions. Is a fellow student to blame, or perhaps Crestview's alleged ghosts are behind the terrible acts?
0118928	Action Adventure Thriller 	nm0000112 nm0000157 nm0808603 nm0284158 	1997-02-07	nm0002044 	English	USA	A vulcanologist arrives at a countryside named Dante's Peak after a long dormant volcano, which has recently been named the second most desirable place to live in America, and discovers that Dante's Peak, may wake up at any moment.
0258816	Crime Drama Mystery 	nm0000353 nm0079273 nm0013640 nm0824365 	2004-02-26	nm0006476 	English Latin	UK Spain	A priest on the lam takes up with a traveling band of actors, who then discover a murder has occurred and try to solve it by recreating the crime in a play.
0414879	Mystery Thriller 	nm0305296 nm0182839 nm0239816 nm0494204 	2005-11-02	nm0006939 	French	France	Images flash through Arthur's brain, voices buzz in his mind, uttering disjointed words and sentences...
0073210	Crime Drama Thriller 	nm0595991 nm0576127 nm0133597 nm0215308 	1975-08	nm0020313 	English	USA	Young American Indian gets out of the army and returns home to find his tribe victimized by a white rancher.
0111686	Fantasy Horror Mystery Thriller 	nm0000486 nm0000387 nm0204794 nm0400816 	1994-10-14	nm0000127 	English	USA	A demonic force has chosen Freddy Krueger as its portal to the real world. Can Heather play the part of Nancy one last time and trap the evil trying to enter our world?
0090257	Comedy 	nm0126549 nm0479753 nm0398703 nm0398700 	1987-01-09	nm0579954 	Czech Slovak	Czechoslovakia	Comedy about the people who inhabit a small town. For years the overbearing Pavek has endured Otik,...
0046754	Drama Crime Mystery Romance 	nm0000007 nm0001257 nm0639529 nm0330961 	1954-09-29	nm0000581 	English Spanish Italian	USA Italy	At Maria Vargas' funeral, several people recall who she was and the impact she had on them. Harry Dawes...
0109369	Adventure Comedy 	nm0005044 nm0000502 nm0003289 nm0778642 	1994-08-26	nm0697676 	English	USA	Morris "Mud" Himmel has a problem. His parents desperately want to send him away to summer camp. He hates going to summer camp...
1783311	Drama 	nm3137630 nm4196169 nm1759918 nm3861641 	2011-01-14	nm0149134 	Turkish	Turkey	
2093944	Horror Thriller 	nm5045573 nm1740957 nm1751183 nm5162058 	2012-11-02	nm2913384 	English	USA	When a group of friends decides to follow a car they've seen posted on an Amber Alert, things start to go very wrong.
0240510	Adventure Drama Romance War 	nm0005132 nm0004747 nm0005028 nm1320601 	2002-09-20	nm0001408 	English	USA UK	A British officer resigns his post just before battle and subsequently receives four white feathers from his friends and fiancee as symbols of what they believe to be his cowardice.
0117438	Crime Thriller 	nm0000154 nm0000641 nm0000623 nm0634509 	1996-11-08	nm0000165 	English	USA	When a rich man's son is kidnapped, he cooperates with the police at first but then tries a unique tactic against the criminals.
0240515	Comedy 	nm0338381 nm0001800 nm0004846 nm0858776 	2001-04-20	nm0338381 	English	USA	An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.
1112115	Documentary 	nm4848766 nm2780890 nm3588521 nm2782976 	2009-04-25	nm1012499 	English	USA	King Corn is a feature documentary about two friends, one acre of corn, and the subsidized crop that drives our fast-food nation...
1508661	Action Horror Mystery Thriller 	nm1227585 nm3609341 nm3609300 nm1091670 		nm3609341 nm3609300 	English	Canada	Set in beautiful Vancouver, four friends set out on an everyday errand and end up in a fight for their...
0116213	Action Drama Mystery Thriller 	nm0000216 nm0001853 nm0001001 nm0000336 	1996-06-21	nm0751080 	English	USA	A Witness Protection specialist becomes suspicious of his co-workers when dealing with a case involving high-tech weapons.
0457939	Comedy Romance 	nm0000701 nm0000139 nm0000179 nm0085312 	2006-12-08	nm0583600 	English	USA	Two women troubled with guy-problems swap homes in each other's countries, where they each meet a local guy and fall in love.
0999913	Thriller 	nm0005188 nm0098378 nm0002907 nm0000249 	2011-09-16	nm0527109 	English	USA	L.A. screenwriter David Sumner relocates with his wife to her hometown in the deep South. There, while tensions build between them, a brewing conflict with locals becomes a threat to them both.
1740047	Comedy Drama 	nm0176869 nm0117339 nm0691586 nm1626256 	2011-04-24	nm0935863 	English	UK	Steve Coogan has been asked by The Observer to tour the country's finest restaurants, but after his girlfriend backs out on him he must take his best friend and source of eternal aggravation, Rob Brydon.
0058898	Drama Mystery Sci-Fi Thriller 	nm0176061 nm0439344 nm0848667 nm0092316 	1965-05-05	nm0000419 	French	France Italy	A U.S. secret agent is sent to the distant space city of Alphaville where he must find a missing person and free the city from its tyrannical ruler.
0091159	Comedy Drama 	nm0000474 nm0913797 nm0001841 nm0000211 	1986-03-14	nm0000165 	English	USA	When a Japanese car company buys an American plant, the American liason must mediate the clash of work attitudes between the foreign management and native labor.
0423176	Drama 	nm0955504 nm1702381 nm1708055 nm1708054 	2005-03-18	nm0422605 	Mandarin Russian English	China Japan France	An exploration on the impact of urbanization and globalization on a traditional culture.
0335266	Drama 	nm0000195 nm0424060 nm0000610 nm0267506 	2003-10-03	nm0001068 	English Japanese German French	USA Japan	A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.
0141897	Horror 	nm0634297 nm0183655 nm0041405 nm0445759 	1979-10-26	nm0912981 	English	UK	Royal ancestors feel the wrath of the curse of the condemned witch Mad Dolly, who spews forth her prophecy while she is burned at the stake...
0073133	Crime Drama Mystery Thriller 	nm0000608 nm0000366 nm0424565 nm0934902 	1975-12-25	nm0000736 	English	USA	Phil Gaines is a bitter, cynical cop who investigates the case of a dead stripper/porno actress found on the beach...
0473360	Drama Sport 	nm0065493 nm0005273 nm0295484 nm0226820 	2008-08-29	nm1429471 	English Spanish	UK Spain Germany	When Newcastle United soccer star Santiago Munez is offered a spot with Real Madrid, he accepts, but the move - accompanied by big money and fame - tests his ties and loyalties to family, friends and business acquaintances.
1668209	Comedy Drama Romance 	nm1642639 nm3496692 nm3142831 nm1816876 	2010-10-21	nm1240647 	Spanish	Chile	Javier wants to forget his ex. But it's impossible when she's always online. Getting drunk and partying it's the only solution. Or not.
0099994	Horror Thriller 	nm0388082 nm0286010 nm0586133 nm0124834 	1990-01-12	nm0123009 	English	USA	A California couple and a survivalist encounter the cannibal family.
2306745	Documentary Music 	nm0722153 nm0678816 nm0281450 nm0988883 		nm0342970 	English	USA	A documentary on the fabled recording studio that was located in Van Nuys, California.
0388285	Comedy Romance 	nm0415066 nm1162399 nm0731575 nm1534287 	2004-08-20	nm0341716 	English	Canada	He may have just graduated but Nick has it all figured out - marriage, a lucrative career and a totally...
0217756	Comedy Sport 	nm0000274 nm0001624 nm0004790 nm0004966 	2000-04-07	nm0005367 	English	USA	Two slacker wrestling fans are devastated by the ousting of their favorite character by an unscrupulous promoter.
1441368	Drama 	nm4440460 nm4059450 nm0623128 nm0221192 	2012-04-19	nm0464115 	Hebrew	Israel Germany	A family man becomes obsessed with looking at his own life out of context.
0382625	Mystery Thriller 	nm0000158 nm0851582 nm0000606 nm0005212 	2006-05-19	nm0000165 	English French Latin Spanish	USA Malta France UK	A murder inside the Louvre and clues in Da Vinci paintings lead to the discovery of a religious mystery protected by a secret society for two thousand years -- which could shake the foundations of Christianity.
1931533	Comedy Crime 	nm0268199 nm0000437 nm0005377 nm0000686 	2012-10-12	nm1732981 	English Vietnamese	UK	A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.
0430304	Comedy Crime 	nm0915465 nm0005541 nm0913488 nm0936762 	2006-07-14	nm0005540 	English Estonian	USA Canada	A wannabe dad mistakes a vertically challenged criminal on the lam as his newly adopted son.
0430308	Biography Crime Drama Music 	nm1265067 nm0117146 nm0015382 nm0589077 	2005-11-09	nm0006487 	English Spanish	USA Canada	A tale of an inner city drug dealer who turns away from crime to pursue his passion, rap music.
1798709	Drama Romance Sci-Fi 	nm0001618 nm0010736 nm0424060 nm1913734 	2014-01-10	nm0005069 	English	USA	A lonely writer develops an unlikely relationship with his newly purchased operating system that's designed to meet his every need.
1904937	Drama 	nm0297885 nm0410832 nm1973760 nm0620617 	2011-11-05	nm2213511 	Japanese	Japan	
3169780	Documentary 	nm4006677 nm6061771 nm6061767 nm2320259 		nm4295801 	Swedish Russian English	Sweden	The bleak, mountainous terrain and quiet, lonely roads set the tone for this compelling venture into the heart of 'the Stans'...
0085780	Action Drama Horror Thriller 	nm0001277 nm0005212 nm0914491 nm0001638 	1983-12-16	nm0000520 	English	USA UK	Nazis are forced to turn to a Jewish historian for help in battling the ancient demon they have inadvertently freed from its prison.
0077524	Horror Thriller 	nm0001077 nm0678620 nm0697785 nm0946720 	1978-05-05	nm0872809 	English French	USA	A chilling tale of suspense and survival. When a doctor rents a haunted house to use as a clinic, he...
0110428	Biography Comedy Drama History 	nm0001329 nm0000545 nm0000453 nm0001291 	1994-12-28	nm0405336 	English	UK	A meditation on power and the metaphor of the body of state, based on the real episode of dementia experienced...
0378947	Comedy Drama Romance 	nm0002071 nm0005416 nm0252230 nm0001728 	2004-10-29	nm0000095 	English	USA	Two alternating stories about Melinda's (Mitchell) attempts to straighten out her life.
0097814	Animation Adventure Drama Family Fantasy 	nm0000379 nm0847439 nm0757290 nm0945322 	1989-07-29	nm0594503 	Japanese	Japan	A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.
